age,educational-num,capital-gain,capital-loss,hours-per-week,workclass
47,10,0,0,40,Federal-gov
40,10,0,0,40,Private
26,11,0,0,40,Private
30,9,0,0,40,Private
54,9,0,0,40,Private
53,13,0,0,55,Private
43,4,0,0,40,Private
25,10,0,0,20,Private
39,9,0,0,40,Private
57,9,0,0,25,Local-gov
47,9,0,0,34,Private
45,9,0,0,35,Private
24,13,0,0,40,State-gov
32,6,0,0,40,Self-emp-not-inc
25,10,0,0,35,Private
57,3,0,0,40,Private
28,13,0,1977,24,Private
28,9,0,0,51,Private
27,13,0,0,55,Private
28,13,0,0,20,Private
44,9,0,0,42,Self-emp-not-inc
27,9,0,0,45,Private
61,13,0,0,40,Private
25,7,0,0,99,Private
28,5,0,0,24,Private
20,10,0,0,40,Private
33,11,0,0,40,Private
38,9,0,0,40,State-gov
31,9,0,0,25,Private
40,14,0,0,45,Private
43,10,0,0,55,Private
38,14,0,0,60,Private
19,10,0,0,30,Private
56,12,0,0,50,Private
38,14,0,0,45,Private
22,9,4508,0,40,Private
18,9,0,0,25,State-gov
68,10,0,0,20,Private
35,11,0,0,50,Private
32,6,0,0,40,Private
43,10,0,0,40,Federal-gov
30,6,0,0,40,Private
62,10,2829,0,24,Private
38,11,0,0,40,Private
27,9,0,0,40,Private
28,16,0,0,60,Private
26,11,0,0,40,Private
21,10,0,0,20,Private
19,9,0,0,40,Private
20,10,0,0,30,Private
25,13,0,0,40,State-gov
28,10,0,0,50,Self-emp-not-inc
36,11,0,0,42,Private
23,13,0,0,40,Private
24,13,0,0,50,Private
23,9,0,0,40,Private
24,13,0,0,20,Private
25,9,0,0,8,Self-emp-not-inc
24,9,0,0,40,Private
30,9,0,0,62,Private
36,10,0,0,33,Private
45,9,0,0,40,Private
31,12,0,880,45,Private
34,9,0,0,48,Private
65,13,0,0,44,Self-emp-inc
42,11,0,0,40,Private
27,15,0,0,70,State-gov
40,10,0,0,40,Private
53,10,0,0,40,Federal-gov
54,9,0,0,50,Private
30,13,0,0,35,State-gov
59,9,0,0,45,Private
42,9,0,0,55,Self-emp-not-inc
23,9,0,0,40,Private
28,13,0,0,15,Private
20,9,0,0,40,Private
22,10,0,0,20,Private
47,10,0,1977,40,Self-emp-not-inc
44,10,0,0,40,Private
40,8,0,0,40,Private
37,11,0,0,37,Private
39,9,0,0,50,Private
49,10,7688,0,40,Private
44,10,0,0,45,Self-emp-not-inc
27,5,0,0,37,Private
50,9,0,0,40,Private
39,13,0,0,40,Private
41,9,0,0,40,Private
55,13,0,0,40,Private
53,2,0,0,35,Private
53,14,0,0,50,Local-gov
31,14,0,2415,70,Private
21,9,0,0,40,Private
30,9,0,0,40,Private
53,14,0,0,60,Private
47,10,0,1485,47,Private
60,13,0,0,40,Private
59,5,0,0,40,Private
37,13,0,0,48,Private
47,13,0,1740,40,Federal-gov
49,5,0,0,40,Private
73,10,0,0,11,Local-gov
58,9,0,0,20,Private
35,10,0,0,40,Private
24,10,0,0,50,State-gov
62,9,0,0,38,Private
58,9,0,0,40,Private
51,10,15024,0,40,Private
21,9,0,0,40,Private
30,13,0,0,40,Private
27,11,0,1876,36,Private
25,13,5178,0,40,Private
31,9,0,0,45,Private
31,9,0,0,34,Private
44,10,5178,0,50,Private
52,16,99999,0,65,Self-emp-inc
30,12,0,0,40,Private
29,9,0,0,40,Private
36,7,0,0,40,Private
54,13,0,0,50,Self-emp-not-inc
59,10,0,0,40,Local-gov
55,10,0,0,45,Private
22,12,0,0,20,Private
42,9,0,0,40,Private
36,12,0,0,40,Private
32,13,0,0,40,Private
44,4,0,0,40,Private
25,7,0,0,40,Private
31,9,0,0,50,Private
33,9,0,0,40,Private
54,12,0,0,50,Self-emp-not-inc
42,9,0,0,48,Self-emp-not-inc
49,9,0,0,44,Private
30,9,0,0,44,Private
54,9,0,0,45,Private
39,10,0,0,40,Private
24,10,0,0,40,Private
21,9,0,0,44,Private
23,5,0,0,30,Private
54,9,0,0,42,Private
23,14,0,0,20,Private
39,9,0,1726,40,Private
23,10,0,0,25,Private
41,10,0,1902,40,Private
32,7,0,0,40,Private
57,9,0,0,40,Private
18,9,0,0,30,Private
60,16,7688,0,60,State-gov
21,10,0,0,40,Private
53,10,0,0,22,Private
38,13,7688,0,55,Private
21,10,0,0,40,Private
53,16,0,0,55,Private
24,9,0,0,40,Private
36,12,0,0,40,Federal-gov
29,14,0,0,60,Private
23,10,0,0,40,Private
44,10,0,0,50,Private
32,14,0,0,48,Local-gov
25,13,0,0,50,Private
41,9,0,0,27,Self-emp-not-inc
18,9,0,0,30,Private
57,10,0,1672,45,Private
62,13,10520,0,50,Private
29,13,0,0,40,Private
19,9,0,0,40,Private
35,15,0,0,65,Self-emp-not-inc
52,13,0,0,50,Private
28,6,0,0,40,Private
38,9,0,0,40,Private
42,10,0,0,40,Private
41,13,0,0,40,Private
23,13,0,0,38,Private
31,14,0,0,76,Private
31,3,0,0,45,Private
46,14,0,0,40,Private
18,7,0,0,20,Private
57,14,0,0,38,Self-emp-not-inc
25,11,0,0,38,Private
32,14,0,0,40,Private
27,5,0,0,40,Private
46,13,7688,0,45,Federal-gov
43,9,0,0,40,State-gov
56,13,0,0,40,Self-emp-not-inc
19,9,0,0,40,Private
20,9,0,0,40,Federal-gov
42,10,0,0,45,Private
90,9,0,0,99,Private
25,7,0,0,35,Private
27,9,0,0,40,Private
48,9,0,0,44,Private
48,10,0,0,40,Federal-gov
27,9,0,0,48,Private
46,13,0,0,38,Private
32,3,0,0,40,Private
22,11,0,0,40,Private
24,13,0,0,40,Private
31,9,0,0,65,Private
20,10,0,0,18,Private
28,15,2176,0,40,Self-emp-not-inc
40,9,0,0,60,Self-emp-inc
39,9,0,0,40,Private
54,9,0,0,40,Local-gov
59,10,0,0,42,Local-gov
17,7,0,0,18,Private
25,10,0,0,80,Self-emp-not-inc
49,9,0,0,40,Local-gov
55,9,34095,0,60,Self-emp-not-inc
39,9,0,0,40,Private
67,10,0,0,16,Private
28,9,0,0,40,Private
35,5,0,0,40,Private
44,9,0,0,48,Private
51,14,0,0,47,Private
55,13,0,0,40,Private
45,9,0,0,78,Local-gov
32,9,0,0,48,Private
45,10,0,0,40,Private
45,14,15024,0,60,Private
35,13,0,0,40,Private
55,9,0,0,44,Local-gov
59,10,0,0,40,Private
22,9,0,0,55,Private
46,14,0,0,35,Local-gov
23,9,0,0,40,Private
47,13,0,0,45,Private
34,9,0,0,30,Private
51,7,0,0,40,Private
40,11,0,0,50,Private
24,10,0,0,12,State-gov
20,10,0,0,72,Private
44,10,1831,0,50,Private
26,9,0,0,40,Private
35,9,0,0,38,Local-gov
23,10,0,0,40,Private
40,9,0,0,50,Private
49,9,0,0,40,Local-gov
32,9,0,0,45,Private
28,11,0,0,40,Private
51,14,15024,0,60,Private
62,11,0,0,50,Private
31,10,0,0,40,Private
47,12,0,0,40,Local-gov
36,11,0,0,3,Private
44,9,0,0,40,State-gov
46,13,0,0,40,Private
32,9,0,0,40,Private
51,12,0,0,30,Self-emp-not-inc
48,13,0,0,45,Private
28,13,0,0,40,Private
57,10,0,0,60,Self-emp-inc
33,11,0,0,40,Private
42,9,0,0,15,Private
17,6,0,0,40,Private
31,13,0,0,55,Self-emp-inc
35,10,0,1974,40,Private
20,9,0,0,40,Private
36,9,0,0,40,Private
24,10,0,0,24,Private
33,10,0,0,50,Private
36,10,0,0,40,Private
31,13,0,0,40,Private
29,12,3418,0,40,Private
47,13,0,0,60,Private
30,16,5178,0,75,Private
34,9,0,0,50,Private
23,9,0,0,40,Private
33,11,0,0,40,Private
59,6,0,0,40,Private
67,13,0,0,40,Self-emp-not-inc
26,9,0,0,40,Private
27,9,2885,0,40,Private
24,13,0,0,39,Private
44,11,0,0,40,Federal-gov
31,9,0,0,40,Private
28,15,0,0,60,Private
19,9,0,0,20,Private
31,13,0,1902,40,Self-emp-not-inc
20,9,0,0,40,Private
64,9,0,0,15,Private
47,9,0,0,40,State-gov
36,10,0,0,35,Private
48,9,0,0,44,Private
19,10,0,0,40,Self-emp-not-inc
22,9,0,0,35,Private
56,5,0,0,40,Private
22,10,0,0,50,Private
37,13,0,0,99,Private
57,13,0,0,35,Local-gov
38,12,0,0,50,Private
34,9,0,0,40,Private
38,10,0,0,40,Federal-gov
30,10,0,1902,40,Self-emp-inc
32,13,0,0,45,Private
29,8,0,0,40,Private
56,9,0,0,40,Private
42,11,7298,0,35,Private
71,9,0,0,33,Local-gov
20,7,0,0,40,Private
25,9,0,0,36,Private
61,10,0,0,50,Private
24,13,0,0,40,State-gov
51,5,0,0,40,Private
27,9,0,0,40,Private
41,10,0,1902,40,Private
31,9,0,0,40,Private
39,9,0,0,16,Private
51,15,0,0,40,Self-emp-not-inc
52,9,0,0,40,Private
49,13,0,0,40,Private
43,10,0,0,40,Private
45,13,0,1977,60,Private
49,9,0,0,40,Private
19,9,0,0,40,Private
44,9,0,0,40,Self-emp-not-inc
67,9,0,0,40,Self-emp-inc
58,15,0,0,45,Private
36,13,7688,0,40,Private
67,9,15831,0,16,Private
61,16,0,0,40,Private
55,4,0,0,40,Local-gov
35,9,0,0,40,Federal-gov
35,6,0,0,38,Private
20,10,0,0,10,State-gov
51,9,0,0,40,Private
23,13,0,0,40,Private
39,9,0,0,24,Private
36,10,0,0,40,Private
47,9,0,0,45,Private
27,13,0,0,80,Private
29,9,0,0,40,Private
21,10,0,0,40,State-gov
18,10,0,0,20,Private
24,10,0,0,20,Private
39,9,0,0,40,Federal-gov
51,10,0,0,40,State-gov
47,13,15024,0,40,Private
62,10,0,0,30,Private
49,13,0,0,40,Private
20,7,0,0,40,Private
24,10,0,0,40,Private
25,9,0,0,40,Private
54,13,0,0,40,Self-emp-not-inc
25,9,0,0,40,Private
43,10,0,0,55,Private
26,13,0,1876,38,Private
24,9,0,0,40,Private
18,7,0,0,20,Private
45,9,0,0,25,Self-emp-not-inc
26,13,0,0,40,Private
47,10,0,0,40,Private
21,9,0,0,40,Without-pay
29,9,0,0,99,Private
68,10,0,0,15,Private
21,10,0,0,48,Private
28,10,0,0,30,Self-emp-inc
46,9,0,0,40,Private
35,9,0,0,48,Private
50,6,0,0,25,Self-emp-not-inc
48,10,0,0,40,Self-emp-inc
59,13,15024,0,50,Private
23,10,0,0,40,Private
53,9,0,0,30,Private
50,14,0,0,40,Self-emp-inc
53,8,0,0,56,Private
52,9,0,0,48,Private
38,13,0,0,50,Private
43,14,0,0,50,Private
35,13,0,0,32,Private
41,15,0,0,50,Private
22,10,0,0,40,Private
39,9,0,0,60,Private
45,14,0,0,40,Private
31,5,0,0,42,Private
40,13,0,1887,40,Private
47,3,0,0,20,Self-emp-not-inc
53,9,0,0,40,Private
53,13,0,0,60,Self-emp-inc
33,13,0,1564,52,Local-gov
24,13,0,0,20,Private
34,10,0,0,40,Private
46,9,0,0,50,Self-emp-inc
29,10,0,0,60,Federal-gov
61,7,0,0,32,State-gov
31,9,0,0,40,Private
29,9,0,0,40,Private
42,9,0,0,40,Private
50,10,0,0,40,Federal-gov
34,9,0,0,40,Private
39,4,0,0,40,Private
74,2,0,0,20,Private
40,10,0,0,40,Private
75,15,0,2174,50,Self-emp-not-inc
40,13,0,0,40,Local-gov
36,7,0,0,40,Private
28,13,0,0,40,Private
19,10,0,0,18,Private
36,12,0,0,32,Private
50,10,0,880,40,Federal-gov
47,12,15024,0,40,Private
48,9,0,0,33,Private
60,9,0,0,40,Self-emp-inc
30,14,0,0,30,Private
32,13,0,0,50,Private
45,14,0,1977,35,Local-gov
51,10,0,0,40,Private
53,5,0,0,75,Private
48,14,0,0,40,Self-emp-not-inc
32,12,0,0,50,Private
31,9,0,0,40,Private
58,13,0,0,20,Self-emp-not-inc
32,12,0,0,60,Private
32,13,0,0,40,Private
40,13,0,0,80,Private
50,13,99999,0,55,Private
38,6,0,0,40,Self-emp-not-inc
30,9,0,0,40,Private
21,9,0,0,40,Private
28,13,0,1564,40,Private
32,12,0,880,36,Private
25,9,0,0,45,Private
59,10,0,0,40,Private
49,10,0,0,40,Private
36,13,0,0,40,Private
46,10,0,0,30,Private
37,15,0,0,60,Local-gov
48,13,0,0,40,Private
43,10,0,1672,44,Private
41,9,0,0,40,Private
54,9,3464,0,40,Private
36,10,0,0,4,Private
29,13,0,0,40,Private
66,9,0,2267,40,Local-gov
59,15,0,0,50,Private
62,13,0,0,40,Private
29,6,0,0,40,Private
28,13,0,0,45,Private
27,13,0,1887,60,Private
42,9,0,0,40,State-gov
60,11,0,0,46,Private
58,14,0,0,50,Private
27,10,0,0,40,Private
45,9,0,0,40,Private
50,10,0,0,40,Private
43,10,0,0,40,Private
39,15,0,0,50,Private
21,10,0,0,20,Private
24,9,0,0,70,Private
59,15,0,0,30,Self-emp-not-inc
36,9,0,0,40,Private
35,14,0,0,65,Private
33,10,0,0,40,Private
30,9,0,0,45,Private
40,11,0,0,50,Private
26,10,0,0,55,Self-emp-not-inc
37,11,0,0,40,Federal-gov
68,10,0,0,20,Self-emp-not-inc
45,13,0,0,72,Private
56,9,0,0,40,Private
36,9,0,0,40,Private
50,13,7298,0,50,Private
38,11,0,0,40,Private
29,13,0,0,41,Private
28,9,0,0,28,Private
39,10,0,0,50,Federal-gov
26,13,0,0,40,Local-gov
52,10,0,0,65,Self-emp-inc
52,13,0,0,40,Private
84,9,0,0,13,Private
33,10,0,0,10,Federal-gov
46,15,15024,0,50,Federal-gov
30,9,0,0,35,Private
38,13,0,0,40,Private
66,9,0,0,8,Private
62,14,0,0,40,Federal-gov
31,13,0,1887,40,Private
31,13,0,0,40,Private
39,9,2829,0,40,Private
27,13,0,0,40,Private
38,10,0,0,40,Private
25,9,0,0,40,Private
48,9,0,0,40,Private
45,14,0,0,50,Local-gov
22,10,0,0,40,Private
50,9,0,0,40,Private
21,9,0,0,40,Private
44,10,0,0,40,Local-gov
60,9,0,1876,50,Self-emp-not-inc
51,9,0,0,48,Private
30,9,0,0,40,Private
46,12,0,0,40,Self-emp-not-inc
43,11,0,0,45,Private
57,9,0,0,48,Private
48,14,0,1902,40,Private
68,9,2414,0,40,Self-emp-not-inc
33,10,0,0,24,Private
22,9,4416,0,40,Without-pay
28,9,0,0,50,Private
32,14,0,0,40,Private
56,9,0,0,42,Private
36,9,0,0,50,Private
34,10,0,0,55,Private
18,9,0,1721,40,Private
39,6,0,1590,40,Private
25,13,0,0,40,Private
27,10,0,0,35,Self-emp-not-inc
56,14,0,1876,60,Self-emp-not-inc
33,9,0,0,40,Self-emp-not-inc
49,16,0,0,60,Self-emp-inc
44,9,0,0,84,Self-emp-not-inc
30,7,0,0,45,Self-emp-not-inc
27,9,0,0,50,Private
25,13,0,0,40,Private
30,13,0,0,40,Self-emp-inc
38,12,0,0,40,Private
38,9,0,0,40,Private
46,10,0,0,40,Private
37,9,0,0,20,Private
62,9,0,0,40,Private
55,9,0,0,40,Self-emp-not-inc
47,9,0,0,40,Self-emp-not-inc
45,9,0,0,14,Private
50,9,0,0,40,Private
36,9,0,0,40,Private
45,9,0,0,20,Private
23,9,0,0,38,Private
37,12,7688,0,50,Private
38,16,0,0,55,State-gov
27,10,0,0,40,Private
29,13,0,0,50,Private
45,14,0,0,40,Local-gov
41,9,0,1887,55,Self-emp-inc
38,10,0,0,20,Self-emp-not-inc
27,13,0,0,40,Private
44,9,0,0,40,Federal-gov
33,14,0,0,40,Federal-gov
28,9,99999,0,40,Self-emp-inc
32,13,0,0,45,Private
43,14,0,0,55,Private
45,9,0,0,40,Local-gov
52,12,7298,0,40,Federal-gov
24,9,0,0,35,Private
47,11,0,0,40,Private
53,16,14084,0,50,Self-emp-inc
31,13,0,0,40,Private
30,11,0,0,40,Private
56,9,0,0,40,Private
49,13,0,0,40,Federal-gov
38,9,0,0,40,Private
19,10,0,0,18,Private
39,11,0,0,40,Private
38,9,0,0,40,Private
47,9,0,0,55,Private
58,7,0,0,40,Private
27,9,2174,0,40,Private
59,14,0,0,40,Local-gov
24,13,0,0,47,Private
42,11,2407,0,40,Private
53,14,0,0,60,State-gov
35,9,0,0,50,Private
36,9,0,0,40,Local-gov
26,9,0,0,40,Private
33,5,0,0,48,Private
29,10,0,0,40,Private
43,7,0,0,40,Private
35,13,15024,0,50,Private
48,13,0,0,36,Private
45,14,0,0,40,Local-gov
43,9,0,0,40,Private
27,5,0,0,30,Private
21,4,0,0,40,Private
39,10,15024,0,40,Private
52,13,15024,0,55,Self-emp-not-inc
41,13,0,0,40,Self-emp-inc
48,9,7688,0,70,Private
53,9,0,1092,40,State-gov
33,12,0,0,50,Local-gov
37,6,0,0,35,Private
43,16,0,0,24,Federal-gov
20,10,0,0,40,Private
47,15,0,0,50,Private
36,9,0,0,70,Self-emp-not-inc
41,9,0,1887,45,Private
67,4,1797,0,40,Private
38,13,0,0,40,Private
47,14,0,0,25,Self-emp-not-inc
39,11,0,0,40,Private
36,9,0,0,35,Private
24,10,0,0,40,Private
50,9,0,0,84,Self-emp-not-inc
21,9,1055,0,30,Private
21,5,0,0,50,Private
40,9,0,0,40,Private
19,10,0,0,25,Private
38,9,0,0,40,Private
34,11,0,0,50,Private
44,10,0,0,50,Local-gov
20,12,0,0,25,Private
44,9,0,1564,55,Private
49,9,594,0,10,Local-gov
45,12,0,0,50,Self-emp-inc
24,9,0,0,40,Private
34,9,0,0,40,Private
58,9,0,0,72,Self-emp-not-inc
39,9,0,0,45,Private
22,9,0,0,40,Private
38,13,0,0,32,Private
32,15,15024,0,50,Federal-gov
45,9,0,0,48,State-gov
23,9,0,0,45,Private
35,12,0,0,45,Private
52,10,0,0,45,Private
55,10,0,0,40,Private
23,9,0,0,40,Private
22,13,2885,0,25,Private
27,9,0,0,40,Private
24,12,0,0,15,Private
21,10,0,0,40,Private
49,13,0,0,35,Private
32,8,0,0,40,Private
64,10,0,0,24,Private
37,9,0,0,50,Self-emp-not-inc
61,4,0,0,40,Private
44,9,0,0,40,Private
53,9,0,0,52,Private
43,14,0,0,50,Private
60,16,0,1902,40,State-gov
23,10,0,0,40,Private
25,14,0,0,40,Private
29,9,0,0,40,Private
51,13,0,0,55,Private
47,2,0,0,12,Private
20,9,0,0,40,Private
25,7,5178,0,40,Private
27,6,0,0,40,Private
23,9,0,0,40,Private
18,9,0,0,27,Private
23,4,0,0,32,Private
59,9,0,0,60,Self-emp-not-inc
46,9,0,0,37,Private
46,14,0,0,38,Local-gov
36,7,0,0,23,Local-gov
44,9,0,0,40,Private
17,7,0,0,20,Private
27,10,0,0,45,Private
32,10,0,0,40,Private
53,9,0,0,40,Private
22,10,0,0,98,Private
30,12,0,0,40,Private
47,13,0,2002,30,Self-emp-not-inc
68,10,0,0,40,Self-emp-not-inc
39,9,0,0,40,Private
22,13,0,0,40,Private
20,9,0,0,35,Private
21,9,0,0,38,Private
30,9,0,0,75,Self-emp-not-inc
25,10,0,0,40,Private
23,9,0,0,21,State-gov
40,13,0,0,40,State-gov
26,9,0,0,40,Federal-gov
57,11,0,0,40,Self-emp-not-inc
36,11,0,0,60,Private
49,13,0,0,40,State-gov
58,9,0,0,40,Private
32,10,0,0,40,Private
59,9,0,0,45,Private
42,13,0,0,40,State-gov
37,13,0,0,40,Private
40,15,15024,0,45,Private
47,9,0,0,40,Private
56,13,0,0,45,Private
30,9,0,0,40,Private
42,9,0,0,35,Private
21,9,0,0,40,Private
21,9,0,0,40,Private
47,9,0,0,40,Private
22,10,0,0,20,Self-emp-not-inc
35,12,14344,0,40,Private
41,7,0,0,40,Private
43,13,0,0,53,Federal-gov
60,10,0,0,55,Private
73,4,0,0,30,Private
90,13,0,0,40,Private
62,9,0,0,38,Federal-gov
28,9,0,0,40,Private
45,10,0,0,40,Private
19,9,0,0,45,Private
30,9,0,0,35,Private
19,8,0,0,52,Private
23,10,2202,0,80,Private
22,13,0,0,10,Federal-gov
19,9,0,0,28,Private
45,12,0,2080,40,Federal-gov
26,9,0,0,25,Local-gov
42,6,99999,0,40,Local-gov
62,9,0,0,35,Self-emp-not-inc
61,6,0,0,40,Private
34,13,0,1564,60,Private
22,9,0,0,53,Local-gov
56,14,0,0,40,Private
32,10,0,0,40,Private
26,9,0,0,40,Private
32,9,0,1669,45,Private
58,12,0,1876,40,Private
25,12,0,0,35,Self-emp-not-inc
23,10,0,0,25,Private
23,10,0,0,40,Private
54,10,0,0,40,Private
28,10,0,0,35,Private
35,13,0,0,40,Private
30,10,0,0,25,Private
23,8,0,0,40,Private
42,10,0,0,50,Private
72,6,0,0,20,Private
21,9,0,0,40,Private
37,13,0,0,40,Private
54,9,0,0,40,Private
58,14,0,1980,45,Private
32,13,0,0,40,Private
65,10,0,0,15,Private
65,6,0,0,20,Private
33,9,0,0,35,Self-emp-not-inc
35,9,6497,0,65,Private
27,10,0,0,40,Private
34,9,0,0,42,State-gov
53,9,0,0,70,Self-emp-not-inc
23,6,0,0,40,Private
43,16,0,0,40,State-gov
58,11,3908,0,40,Private
38,6,0,3770,40,Private
26,9,0,0,50,Private
60,13,0,0,50,Private
28,9,0,1672,50,Private
33,9,0,0,30,Federal-gov
29,10,0,0,40,Local-gov
54,16,0,0,50,State-gov
41,4,0,0,36,Private
63,10,0,0,50,Self-emp-not-inc
31,9,0,0,27,Private
23,13,0,0,25,Private
41,15,0,0,45,Private
51,9,0,0,40,Private
59,10,0,0,40,Private
23,10,0,0,45,Private
24,10,0,0,45,Self-emp-not-inc
67,9,0,0,20,Self-emp-not-inc
47,13,0,0,40,Local-gov
21,9,0,0,40,Private
38,4,0,0,40,Private
55,13,0,0,40,Private
39,14,1506,0,40,Private
24,9,0,0,50,Private
24,9,0,0,40,Private
38,10,7298,0,40,Private
19,9,0,0,24,Private
32,9,0,0,50,Private
63,10,0,0,60,Self-emp-not-inc
18,10,0,0,30,Private
36,10,0,0,45,Private
41,13,6497,0,40,Private
57,10,0,0,40,Private
48,9,0,0,40,Private
44,9,0,1504,40,Private
25,10,0,0,40,Private
48,8,0,0,50,Private
20,10,0,0,8,Private
74,9,0,0,55,Self-emp-not-inc
44,9,0,0,40,Private
26,10,0,0,40,Private
54,9,0,0,40,Local-gov
39,9,0,0,48,Private
38,10,7443,0,40,Private
18,6,0,0,40,Private
24,10,0,0,40,Private
19,5,0,0,35,Self-emp-not-inc
28,9,0,0,40,Private
28,9,0,0,30,Private
49,9,0,0,40,Local-gov
50,13,0,0,40,Private
63,9,0,0,40,Private
58,9,0,0,50,Self-emp-not-inc
68,9,0,0,15,Self-emp-inc
41,10,0,0,40,Federal-gov
27,10,3103,0,50,Private
24,13,0,0,40,Private
50,13,0,0,40,Private
47,10,0,0,44,Private
54,9,0,0,40,Private
28,13,0,0,30,Private
26,14,0,0,40,State-gov
35,13,0,0,42,State-gov
48,9,2885,0,15,Private
50,12,3942,0,40,Private
39,9,0,0,40,Private
46,13,0,0,45,Private
41,10,0,0,48,Private
24,4,2580,0,40,Private
57,9,0,0,40,Private
32,9,0,0,40,Private
41,12,0,0,50,Private
55,9,0,0,40,Private
69,4,2964,0,40,Private
22,9,0,0,40,Private
45,9,3942,0,40,Private
33,9,0,0,40,Private
57,10,0,0,40,Private
38,13,0,1902,65,Self-emp-not-inc
40,9,0,0,50,Private
48,10,0,0,40,Self-emp-not-inc
38,10,0,0,35,Local-gov
26,13,0,0,60,State-gov
24,9,0,0,40,Private
35,9,0,0,20,Private
37,10,5178,0,75,Private
42,9,0,0,40,Private
37,9,0,0,40,Private
37,9,0,0,50,Private
22,9,0,0,40,Private
24,7,0,0,40,Private
45,10,0,0,40,Local-gov
29,9,0,0,50,Self-emp-not-inc
23,10,0,0,25,Private
24,13,0,0,40,Federal-gov
25,12,0,0,40,Private
58,9,0,0,32,Private
28,11,0,0,60,Self-emp-inc
58,9,0,0,35,Private
18,7,0,0,16,Private
59,4,0,0,40,Private
39,9,0,0,40,Private
53,10,0,0,50,Self-emp-inc
54,15,0,0,65,Private
51,9,0,0,50,Private
59,14,7298,0,55,Private
42,9,0,0,40,State-gov
36,10,0,0,40,Private
37,10,0,0,60,Private
32,10,0,0,40,Private
38,9,0,0,50,Self-emp-not-inc
19,9,0,0,30,Private
55,13,0,0,48,Local-gov
30,9,0,0,40,Private
27,10,0,0,50,Private
44,13,0,0,5,Private
32,13,0,0,50,Private
60,9,0,0,20,Private
28,9,0,0,40,Private
44,9,0,0,40,Private
29,9,0,0,16,Private
57,9,0,0,40,State-gov
41,10,0,0,60,Private
34,7,0,0,60,Self-emp-not-inc
44,10,0,0,42,Private
44,13,0,0,40,Private
57,2,0,0,22,Private
37,13,0,0,30,Private
35,13,0,0,16,Private
27,10,0,0,45,Private
41,10,3103,0,40,State-gov
37,16,0,0,60,Self-emp-not-inc
18,10,0,0,8,Private
24,4,0,0,20,State-gov
53,8,0,0,40,Private
40,9,0,1980,48,Private
54,10,0,0,60,Private
22,10,0,0,40,Private
44,6,0,0,30,Private
43,10,0,0,45,Private
58,13,0,0,20,State-gov
59,13,0,0,45,Local-gov
31,13,0,0,45,Private
35,9,0,0,40,Private
17,6,0,0,20,Private
45,10,0,0,32,Private
40,10,0,0,40,Private
35,9,0,0,45,Private
25,13,0,0,45,Federal-gov
58,9,0,0,40,Private
39,10,0,0,50,Private
23,9,0,0,54,Private
32,13,0,0,40,State-gov
48,12,0,0,44,Private
41,13,0,0,40,Private
43,13,0,0,50,Private
18,10,0,1721,20,Private
24,13,0,0,40,Federal-gov
58,10,0,0,32,Private
54,14,0,0,40,Private
60,4,0,0,40,Private
28,10,0,0,40,Private
41,9,0,0,40,Private
27,10,0,0,40,State-gov
30,10,0,0,20,Private
63,13,0,0,35,Local-gov
33,9,3325,0,50,Private
34,9,0,0,45,Private
51,9,0,0,40,Private
21,6,0,0,25,Private
50,9,0,0,40,Private
43,9,0,0,40,Private
27,9,2885,0,40,Private
19,9,0,0,40,Private
17,8,0,0,6,Private
47,12,0,0,40,Private
25,13,0,0,40,Local-gov
71,14,0,0,20,Private
21,9,0,0,40,Private
48,12,0,0,40,Private
57,4,0,1602,3,Private
58,10,0,2415,40,Self-emp-not-inc
34,9,0,0,20,Private
40,14,0,0,40,Federal-gov
28,9,0,0,32,Private
42,14,0,0,40,Private
41,11,3325,0,40,Private
28,9,0,0,35,Self-emp-inc
40,6,0,0,35,Private
23,10,0,0,30,Private
39,14,0,0,50,Private
39,13,0,1876,50,Private
45,9,0,0,40,Private
50,10,0,0,40,Self-emp-not-inc
33,9,0,0,40,Private
34,7,0,0,40,Private
55,9,0,0,32,Private
62,9,0,0,40,Federal-gov
31,13,0,0,40,Private
35,5,0,0,40,Self-emp-not-inc
30,9,0,0,40,Private
57,10,0,0,50,Self-emp-inc
50,9,0,1887,55,Private
51,9,0,0,50,Private
47,9,4386,0,45,Private
37,13,0,0,45,Private
58,4,0,0,40,Private
39,13,0,0,50,Private
34,10,0,0,40,Private
45,9,0,0,38,Private
42,13,99999,0,40,Private
40,11,3325,0,40,Private
39,15,0,1977,50,Self-emp-not-inc
36,14,0,0,40,Private
56,9,0,0,35,Private
37,10,0,0,40,Private
60,9,0,0,40,Local-gov
56,9,0,0,40,Private
51,4,3908,0,47,Private
34,13,0,0,36,Private
19,9,0,0,30,Private
37,9,0,0,40,Federal-gov
58,13,0,0,40,Private
33,7,0,0,35,Private
39,13,0,0,40,Private
36,9,4865,0,40,Private
26,13,0,0,40,Private
22,11,0,0,36,Private
32,14,0,0,40,Private
17,7,0,0,15,Private
68,4,0,0,20,Private
70,9,3432,0,40,Private
30,9,0,0,40,Private
19,10,0,0,15,State-gov
51,9,0,0,40,Private
19,10,0,0,30,Private
47,9,0,0,40,Private
41,13,7688,0,55,Private
36,10,0,1887,40,Private
30,10,0,0,40,Private
26,9,0,0,45,Private
41,13,0,0,20,Local-gov
25,10,0,0,45,Private
62,5,0,0,40,Private
23,14,0,0,40,Private
25,9,6849,0,40,Private
