age,educational-num,hours-per-week,workclass
73,7,15,Private
27,9,40,Private
50,9,50,Private
35,4,40,Private
45,13,40,Private
57,9,40,Private
34,9,40,Private
19,10,16,Private
25,9,40,Private
39,13,50,Private
28,9,40,Private
48,14,40,State-gov
38,9,44,Private
53,3,10,Private
19,9,40,Private
41,9,60,Private
23,12,36,Private
32,9,40,Private
35,10,40,Private
21,11,30,Private
24,13,40,Private
34,9,40,Private
29,13,25,Local-gov
55,9,40,Private
28,9,40,Private
46,9,40,Local-gov
38,9,40,Private
29,10,40,Private
35,13,50,Private
29,9,40,Private
41,16,50,State-gov
40,9,32,Self-emp-not-inc
30,9,40,Private
72,7,35,Private
17,7,40,Private
46,9,70,Self-emp-inc
38,13,48,Private
36,13,45,Private
24,12,40,Self-emp-not-inc
28,9,35,Private
28,9,40,Private
42,10,40,Local-gov
48,13,40,Private
37,9,40,Self-emp-not-inc
32,16,40,Private
55,10,40,Private
30,10,40,Private
68,4,10,Private
45,9,30,Private
26,9,40,Private
22,10,40,Private
22,10,40,Private
36,10,40,Private
52,4,40,Private
68,15,16,Private
26,13,40,Local-gov
46,9,50,Self-emp-not-inc
53,14,40,Private
17,7,8,Private
29,13,75,Private
41,10,50,Private
45,10,40,Private
57,10,50,Private
30,13,30,Federal-gov
46,9,45,Private
45,12,40,Private
40,12,52,Private
38,9,20,State-gov
59,4,85,Self-emp-not-inc
36,10,40,Private
40,4,40,Private
18,6,40,Private
63,9,40,Private
29,14,80,Private
27,13,45,Private
47,16,50,State-gov
20,9,40,Local-gov
48,12,45,Private
29,9,30,Private
22,9,40,Private
42,12,24,Private
36,11,40,Private
60,6,40,Private
41,9,40,Federal-gov
43,9,40,Private
33,13,38,Private
34,4,40,Private
32,9,35,Private
52,5,25,Private
27,12,40,Private
60,14,40,Local-gov
41,13,40,Self-emp-not-inc
34,13,62,Self-emp-not-inc
30,9,40,Private
35,10,25,Private
39,13,40,Federal-gov
64,10,40,Private
17,7,20,Self-emp-not-inc
37,11,40,Local-gov
43,9,45,Self-emp-not-inc
30,9,25,Self-emp-not-inc
17,6,12,Private
29,9,40,Private
24,10,40,Private
27,13,50,Self-emp-not-inc
69,13,40,Self-emp-inc
30,9,40,Private
29,9,40,Private
61,4,40,Private
70,4,38,Private
32,13,40,Private
27,9,50,Self-emp-not-inc
27,13,40,Private
19,10,25,Private
44,14,60,State-gov
36,10,40,Private
45,14,50,Private
29,13,60,Private
34,13,54,Federal-gov
28,13,50,Local-gov
34,3,40,Private
18,9,20,Private
39,10,45,Private
34,10,40,Private
35,14,41,Local-gov
24,9,40,Private
41,13,70,Private
50,16,45,State-gov
68,10,30,Private
35,7,50,Private
47,11,40,Private
43,14,40,Local-gov
35,9,40,Private
34,10,17,Private
26,9,40,Private
50,10,40,Private
22,9,40,Private
20,9,40,Private
52,9,40,Self-emp-not-inc
71,9,28,State-gov
55,9,40,Private
17,7,8,Private
36,10,40,Private
39,8,40,Local-gov
27,13,40,Private
42,9,40,Private
22,9,40,Private
57,11,40,Private
34,10,28,Private
31,14,60,Private
24,13,40,Private
41,9,60,Self-emp-not-inc
30,10,40,Private
17,7,32,Private
26,9,20,Self-emp-inc
32,2,50,Private
55,6,45,Private
19,8,20,Private
28,14,50,Private
49,15,60,Private
23,13,40,Private
43,9,40,Private
40,10,40,Private
41,13,40,Private
23,10,40,Private
59,9,40,Federal-gov
20,9,35,Private
21,9,40,Private
44,10,50,Self-emp-inc
31,13,48,Self-emp-not-inc
50,13,45,Self-emp-not-inc
54,9,45,Private
28,9,50,Private
34,9,40,Private
46,14,40,Private
28,13,60,Self-emp-inc
23,9,40,Private
29,13,40,Private
35,9,40,Private
41,10,50,Self-emp-not-inc
35,14,55,Self-emp-not-inc
20,9,40,Private
42,14,16,Private
56,4,45,Private
31,13,45,Private
23,9,50,Private
60,9,40,Private
28,10,40,Private
32,10,60,Private
36,14,40,Private
44,13,60,Self-emp-not-inc
34,10,48,Private
27,9,40,Private
49,9,50,Private
48,9,40,Private
47,9,50,Private
34,13,65,Private
27,12,40,Private
24,10,40,Private
24,9,30,Private
25,10,40,Private
36,11,40,Private
38,9,45,Federal-gov
57,3,40,Private
24,10,50,Private
41,9,40,State-gov
56,11,60,State-gov
19,9,40,Private
44,9,32,Private
34,11,40,Private
25,13,40,Private
27,9,40,State-gov
22,9,40,Private
59,10,55,Private
34,7,50,Private
30,9,65,Private
21,10,38,Private
24,10,40,Private
35,13,50,Private
32,11,40,Private
45,10,45,Private
30,9,40,Private
28,13,55,Self-emp-not-inc
28,13,5,Self-emp-not-inc
29,9,44,Private
60,10,40,Private
28,11,40,Private
38,10,40,Federal-gov
31,9,50,Private
28,10,35,Private
42,10,23,Private
40,5,40,Local-gov
24,10,40,Private
37,10,60,Self-emp-inc
36,9,40,Private
39,13,40,Private
22,5,35,Private
46,10,40,Private
28,13,43,Private
34,10,40,Private
42,10,43,Private
43,9,40,Private
35,9,40,Private
60,15,16,Private
33,10,40,Private
22,9,80,Private
39,11,40,Private
33,13,40,Private
39,9,40,Private
37,7,45,Self-emp-not-inc
63,4,60,Self-emp-not-inc
46,10,38,State-gov
48,9,40,Private
33,9,40,Private
65,10,20,Private
39,9,40,Private
43,13,40,Private
28,6,40,Private
50,9,35,Self-emp-not-inc
24,13,20,State-gov
48,9,40,Private
35,10,40,Private
62,9,40,Private
42,10,40,Self-emp-not-inc
60,9,40,Private
50,9,50,Private
40,15,40,Private
39,9,40,Local-gov
43,9,40,Local-gov
35,9,38,Private
39,13,45,Private
30,13,40,Local-gov
32,10,65,Private
18,10,40,Private
37,12,40,Private
26,13,40,Private
51,9,42,Private
33,13,45,Private
46,13,44,Private
40,11,50,Private
34,11,48,Private
29,9,40,Private
47,10,35,Self-emp-not-inc
45,9,30,Private
53,9,35,Private
52,14,40,Self-emp-not-inc
64,4,40,Private
42,14,45,Private
44,10,44,Private
41,9,50,Private
53,14,43,Local-gov
25,9,35,Private
20,7,40,Private
29,11,40,Private
56,9,40,Private
45,16,30,Private
56,9,35,Private
38,10,40,Self-emp-inc
62,9,40,Private
28,13,60,Self-emp-not-inc
31,9,40,Private
24,13,40,Private
65,13,34,Private
40,9,30,Private
31,13,40,Private
35,9,60,Private
42,14,40,Federal-gov
20,9,30,Private
30,10,40,Local-gov
25,13,45,Private
22,9,40,Private
31,10,40,Private
56,10,50,Private
51,9,32,Private
36,6,60,Self-emp-not-inc
44,10,40,State-gov
49,14,45,Private
28,9,40,Private
57,13,40,Private
33,10,65,Self-emp-not-inc
49,13,40,Private
74,16,20,State-gov
48,13,45,Private
38,13,40,Private
39,9,40,Private
46,13,65,Private
56,13,40,Private
27,13,40,Private
17,7,40,Private
28,5,40,Private
42,14,25,Private
39,10,40,Private
29,9,40,Self-emp-not-inc
21,10,10,Private
36,10,40,Private
56,6,40,Private
49,3,40,Private
47,10,80,Self-emp-inc
44,10,40,Private
40,2,45,Private
43,13,40,State-gov
62,8,48,Private
52,15,30,Private
25,9,40,Private
63,14,70,Self-emp-inc
51,16,99,Private
25,9,40,Private
27,9,40,Private
48,10,30,Federal-gov
32,9,40,Private
36,10,45,Private
30,9,40,Self-emp-not-inc
45,14,40,State-gov
27,9,50,Private
41,13,37,Private
61,9,40,Private
70,13,55,Self-emp-inc
55,7,40,Private
35,13,45,Private
36,11,38,Private
29,10,60,Private
30,13,40,Private
39,13,60,Federal-gov
18,9,20,Private
28,9,40,Private
27,13,45,Private
38,9,40,Private
33,9,40,Private
25,9,40,Private
38,7,40,Private
23,10,45,Private
40,11,40,Private
20,10,20,Private
41,9,48,Private
44,10,38,Private
49,13,40,Self-emp-inc
22,12,40,Private
26,10,40,Private
47,12,40,Private
48,9,25,Private
28,9,40,Self-emp-inc
37,10,55,Federal-gov
44,13,40,Private
53,13,40,Private
36,14,15,Private
77,4,30,Private
21,9,35,Private
24,13,40,Private
30,12,40,Private
51,11,50,Local-gov
22,10,30,Private
23,10,25,Private
47,16,50,Private
17,8,20,Private
48,13,50,Private
43,10,40,Private
34,8,40,Private
19,9,35,Private
42,10,40,State-gov
23,13,40,Private
61,15,50,Self-emp-not-inc
63,7,30,Private
65,9,40,Private
37,11,40,Private
41,12,40,Local-gov
21,9,40,Private
48,13,35,Local-gov
51,10,40,State-gov
43,13,55,Private
56,10,60,Self-emp-not-inc
47,9,40,Private
26,13,24,Private
39,10,24,Private
45,10,75,Self-emp-not-inc
49,9,40,Private
23,9,30,Private
69,9,36,Private
41,14,60,Federal-gov
40,9,40,Self-emp-not-inc
25,9,40,Private
52,9,40,Private
28,10,50,Private
50,12,40,Federal-gov
21,11,30,Private
48,10,40,Private
27,15,42,Private
63,9,30,Private
47,16,40,State-gov
37,16,45,Self-emp-not-inc
58,9,40,Private
41,10,51,Private
67,10,40,Self-emp-inc
62,9,48,Self-emp-not-inc
28,10,40,Private
26,8,40,Private
46,15,65,Self-emp-not-inc
29,9,40,Private
39,13,40,Private
25,14,35,Private
20,10,35,Private
21,10,40,Private
25,13,50,Private
44,15,50,Self-emp-inc
37,9,38,Private
50,14,40,Private
29,9,40,Private
18,10,21,Private
32,13,40,Private
58,11,60,Private
50,9,40,Private
29,10,18,Private
58,9,60,Private
29,10,40,State-gov
36,9,45,Private
21,9,35,Private
49,9,40,Private
60,14,50,Private
39,10,50,Private
50,12,40,Private
30,10,48,Private
64,9,20,Local-gov
29,12,40,Self-emp-inc
40,13,40,Private
42,9,50,Private
55,9,40,Private
43,9,45,Private
28,8,40,Private
46,12,38,State-gov
34,9,40,Private
47,14,38,Private
43,14,40,Self-emp-not-inc
24,10,25,Private
21,7,40,Private
65,13,40,Private
20,10,40,Private
31,14,25,State-gov
38,9,40,State-gov
22,10,40,Private
20,10,20,Private
44,10,60,Private
44,14,40,Local-gov
41,16,60,Private
38,9,40,Private
21,10,25,Private
24,10,30,Private
24,14,45,Private
28,9,40,Private
39,13,35,Private
48,10,40,Private
24,9,40,Local-gov
50,9,35,Private
50,10,55,Local-gov
68,10,40,Private
31,14,50,State-gov
22,2,40,Private
25,9,40,Private
28,10,40,Private
17,7,15,Local-gov
24,16,99,State-gov
20,6,36,Private
45,12,40,Federal-gov
44,10,45,Private
57,4,40,Private
33,13,55,Private
22,10,24,Private
41,9,40,Private
51,13,40,Self-emp-inc
46,13,40,Local-gov
52,9,38,Private
50,13,40,Private
26,13,50,Self-emp-inc
17,6,12,Private
64,10,40,Private
51,9,40,Private
28,9,35,Self-emp-not-inc
51,13,40,Private
39,13,40,Self-emp-not-inc
48,10,32,Private
44,10,40,Private
47,7,40,Private
52,9,40,Private
58,10,39,Private
19,7,40,Private
40,13,40,Private
23,10,40,Private
31,13,40,Private
40,12,40,Local-gov
48,10,38,Self-emp-inc
46,14,50,Private
32,9,40,Private
50,9,40,Private
18,9,37,Private
26,14,30,Private
36,13,20,Private
26,11,35,Private
19,10,15,Private
53,12,40,Private
54,10,41,Private
29,10,6,Private
37,14,38,Private
40,11,50,Private
36,10,40,Private
18,8,30,Private
44,7,40,State-gov
36,9,35,Private
69,16,50,State-gov
17,8,7,Private
38,11,40,Private
27,9,40,Private
52,12,40,Private
24,12,35,Private
57,13,40,Private
19,6,40,Private
38,9,50,Private
46,4,24,Private
21,9,40,Private
29,10,40,Private
26,9,70,Private
28,9,55,Private
26,10,40,Private
49,13,40,Private
28,13,55,Private
57,10,40,Federal-gov
60,4,40,Private
38,9,42,Private
51,9,60,Self-emp-not-inc
60,10,40,Private
37,13,47,Private
44,9,40,Federal-gov
19,10,25,Self-emp-not-inc
59,14,35,Private
50,9,40,Private
35,13,40,Federal-gov
46,10,40,Federal-gov
18,10,35,Private
32,3,40,Private
32,11,40,Private
39,9,40,Private
25,9,40,Private
30,14,60,Private
37,13,40,Private
38,10,80,Self-emp-inc
36,12,37,Private
56,10,40,Private
35,13,40,Federal-gov
56,9,41,Private
17,6,14,Private
46,14,45,Private
56,9,40,Private
61,8,40,State-gov
25,10,43,Private
27,9,40,Private
50,9,30,Self-emp-not-inc
33,11,62,Self-emp-not-inc
33,11,40,Private
38,10,60,Private
51,7,40,Private
27,12,42,Private
49,14,16,Local-gov
26,9,40,Private
42,14,60,Private
37,13,32,Private
38,10,40,Private
48,9,40,Private
33,9,60,Private
30,9,40,Private
25,13,50,State-gov
50,13,40,Private
54,9,36,Self-emp-inc
37,7,40,Private
59,13,55,Self-emp-not-inc
17,6,24,Private
56,9,40,Self-emp-not-inc
57,9,38,Private
33,6,20,Private
41,14,65,Self-emp-not-inc
45,13,40,Private
50,9,48,Private
18,9,25,Private
19,10,20,Private
26,10,40,Private
41,10,40,Private
29,9,50,Private
27,10,40,Private
35,9,38,Private
37,13,90,Private
22,7,40,Private
25,6,24,Private
26,9,50,Private
27,9,40,Local-gov
26,13,65,Private
51,9,40,Private
45,9,40,Private
60,9,40,Private
35,10,55,Private
24,9,40,Private
40,9,40,Local-gov
44,13,50,Private
65,9,50,Private
52,10,40,Self-emp-inc
38,9,35,Private
18,7,49,Private
24,11,40,Private
52,10,60,Private
21,9,44,Private
67,16,40,Self-emp-not-inc
64,10,8,Self-emp-not-inc
25,10,40,Private
34,14,50,Federal-gov
39,9,50,Self-emp-not-inc
26,9,52,Private
19,6,25,Private
35,9,50,Private
26,14,40,Private
38,9,35,Private
45,10,65,Private
18,7,28,Private
51,10,63,Private
36,9,28,Private
37,11,40,Local-gov
37,13,60,Private
39,9,40,Federal-gov
21,10,40,Private
46,16,45,State-gov
33,9,35,Private
23,13,40,Private
52,9,40,Self-emp-not-inc
28,9,40,Private
23,10,40,State-gov
48,10,40,Self-emp-inc
17,7,20,Private
22,10,3,Self-emp-not-inc
40,9,40,Private
90,6,40,Private
28,9,40,Private
44,9,40,Private
29,13,42,Private
45,11,50,Private
43,9,40,Private
49,13,40,Federal-gov
27,13,50,Private
60,9,40,Self-emp-not-inc
33,9,40,Private
53,6,50,Self-emp-not-inc
19,10,40,Private
28,9,40,Self-emp-not-inc
22,12,20,Private
48,9,60,Self-emp-not-inc
19,10,25,Private
28,11,40,Private
58,10,40,Private
19,10,25,Self-emp-not-inc
22,10,40,Private
52,15,50,Self-emp-not-inc
31,13,50,Private
50,16,40,Self-emp-not-inc
62,9,40,Private
26,13,50,Private
64,9,24,State-gov
38,10,40,Private
44,15,80,Private
28,9,40,Self-emp-not-inc
19,9,52,Private
39,9,10,Private
50,6,40,Private
39,14,40,Self-emp-inc
36,13,40,Private
39,11,49,Private
51,12,25,Self-emp-inc
28,9,32,Private
57,15,30,Self-emp-not-inc
40,15,40,Local-gov
27,10,40,Private
32,10,60,Private
49,9,44,State-gov
34,6,40,Self-emp-not-inc
24,9,40,Private
54,4,40,Private
52,8,45,Private
43,7,25,Private
35,10,46,Private
56,9,30,Private
30,9,40,Private
54,9,40,Private
35,13,50,Private
32,10,40,Private
44,13,60,Self-emp-inc
32,9,10,Private
60,8,40,Private
40,10,45,Private
50,4,40,Private
58,5,50,Private
41,9,45,Private
28,9,40,Private
53,9,35,Private
45,9,40,Private
23,9,30,Private
25,10,50,Private
40,10,35,Self-emp-not-inc
28,13,60,Private
27,8,40,Private
19,10,15,Local-gov
24,9,25,Private
38,13,40,Private
24,14,40,State-gov
18,7,7,Private
58,9,40,Private
35,14,44,Private
43,5,20,Private
45,9,35,Private
24,9,40,Private
63,5,40,Private
40,5,40,Private
21,13,20,Private
20,10,40,State-gov
42,9,40,Private
47,9,40,Federal-gov
48,9,36,Self-emp-inc
61,4,40,Private
35,13,40,State-gov
46,10,20,Private
18,8,25,Private
28,13,50,Self-emp-not-inc
20,9,20,Private
28,9,40,Private
57,9,40,Private
56,4,40,Private
33,9,40,Private
19,9,40,Private
29,9,40,Private
30,10,55,Private
53,13,57,Local-gov
44,9,38,State-gov
22,10,28,Private
40,9,40,Private
30,4,40,Self-emp-not-inc
51,11,38,Private
17,7,24,Private
46,13,40,Local-gov
50,10,40,State-gov
34,10,50,Private
41,13,40,Federal-gov
32,13,40,Private
32,9,40,Private
47,10,70,Private
50,10,40,Private
77,4,23,Private
33,9,40,Private
47,9,48,Self-emp-inc
64,7,40,Private
34,9,50,Private
34,9,35,Local-gov
67,14,72,Local-gov
37,9,40,Local-gov
34,13,40,Private
50,16,64,Self-emp-not-inc
60,13,45,Private
46,13,43,Local-gov
44,13,40,Private
43,9,44,Private
48,14,40,Private
36,9,40,Private
48,10,43,Private
37,10,40,Private
51,14,40,Private
52,14,45,Private
27,3,20,Private
43,14,40,Local-gov
23,9,25,Private
66,12,40,Private
37,6,40,Self-emp-not-inc
35,10,40,Private
42,13,40,Local-gov
49,6,38,Private
51,13,40,Local-gov
71,9,9,Federal-gov
50,14,40,Local-gov
63,9,40,Private
41,14,35,State-gov
24,10,40,State-gov
41,10,45,Local-gov
33,12,40,Local-gov
42,10,40,Local-gov
23,13,40,Private
49,11,38,Private
28,8,40,Self-emp-not-inc
31,3,56,Private
28,13,35,Private
37,7,25,Private
19,10,40,Private
51,13,26,Local-gov
25,11,41,Private
49,9,50,Self-emp-inc
47,9,45,Private
48,9,40,Local-gov
41,9,40,Local-gov
32,9,40,Private
46,9,40,Private
17,6,20,Private
34,7,43,Private
44,9,30,Private
23,12,20,Private
35,10,20,Private
30,13,40,Private
34,13,45,Private
34,15,40,Federal-gov
39,11,40,Private
28,11,40,Private
53,14,70,Local-gov
34,7,40,Private
21,9,40,Private
53,4,45,Private
54,14,50,Self-emp-not-inc
32,10,40,Private
39,13,35,State-gov
39,10,40,Private
29,9,40,Private
29,9,40,Private
43,9,42,Private
39,14,40,Private
45,10,40,Private
36,10,40,Private
43,10,20,Local-gov
31,9,58,Private
39,9,60,Private
32,13,32,Private
45,9,40,Local-gov
19,9,50,Private
43,10,48,Private
32,11,40,Private
43,13,60,Self-emp-not-inc
34,13,27,Private
66,10,40,Self-emp-inc
37,11,40,Private
46,12,40,Self-emp-inc
23,13,40,Private
41,13,40,Private
55,9,40,Private
35,15,50,Self-emp-not-inc
37,13,55,Private
43,13,42,Private
30,11,60,Self-emp-not-inc
36,14,60,Local-gov
54,13,40,Private
36,13,50,Federal-gov
78,13,40,Self-emp-inc
77,13,50,Private
28,9,40,Private
39,9,72,Self-emp-not-inc
37,13,40,Private
34,11,45,Private
22,13,35,Local-gov
54,13,50,Private
21,10,20,Private
36,6,40,Private
62,9,30,Self-emp-not-inc
40,10,40,Private
47,10,40,Self-emp-not-inc
38,13,70,Private
28,3,40,Private
46,13,40,Private
22,10,35,Private
37,9,25,Private
69,6,28,Private
43,13,50,Private
53,13,21,Private
20,9,35,Private
22,13,50,Private
48,5,44,Private
40,14,40,Federal-gov
39,10,55,Private
57,9,40,Private
23,6,60,Private
25,13,38,Local-gov
22,9,40,Private
23,8,30,Private
41,13,45,Local-gov
25,10,25,Private
58,10,40,Private
33,9,45,Private
28,14,48,Private
19,7,25,Private
44,10,40,Private
68,1,10,Private
33,9,40,State-gov
24,9,40,Private
44,9,50,Self-emp-not-inc
38,13,40,Private
31,9,40,Private
29,9,40,Private
65,5,40,Private
55,9,40,Private
49,9,40,Private
27,9,40,Private
41,9,30,Private
33,10,50,Self-emp-not-inc
22,9,40,Self-emp-not-inc
41,9,40,Private
66,9,4,Private
38,10,60,Private
43,9,42,Private
40,10,40,Local-gov
32,10,40,Private
30,9,35,Private
35,13,40,Private
41,14,50,Private
33,13,60,Local-gov
36,13,55,Private
33,13,60,Self-emp-not-inc
53,9,60,Private
27,13,45,Private
22,13,15,Private
26,9,36,Private
64,9,21,Private
48,10,45,Private
23,9,40,Private
35,13,40,Self-emp-not-inc
46,10,40,Private
65,10,45,Self-emp-not-inc
53,9,40,Private
18,3,54,Private
34,15,55,Self-emp-not-inc
28,9,40,Private
37,13,60,Private
59,13,40,Private
32,14,60,Private
31,13,35,Private
25,13,40,Local-gov
81,2,15,Private
47,9,35,Private
39,9,40,Private
37,10,30,Private
44,9,45,Private
37,12,45,Private
41,10,50,Private
55,10,40,Private
60,13,40,Private
23,13,25,Private
19,9,60,Private
45,10,44,Private
36,9,30,Private
46,13,40,Private
48,7,40,Private
39,9,50,Self-emp-not-inc
29,13,20,Private
39,9,40,Private
26,9,40,Private
37,12,25,Private
49,10,40,Private
27,13,40,Private
28,6,40,Private
35,10,30,Private
17,6,40,Private
18,9,40,Private
33,10,38,Private
33,12,60,Private
51,10,35,Private
49,9,40,Private
49,10,50,Self-emp-inc
41,10,35,Private
64,2,12,Private
40,10,40,Private
49,9,40,Federal-gov
23,13,40,Private
34,10,40,Private
38,7,40,Private
47,10,86,Self-emp-not-inc
30,9,40,Private
36,12,40,Private
23,13,40,Local-gov
47,10,80,Self-emp-not-inc
61,9,40,Private
47,13,40,Self-emp-not-inc
56,13,40,Private
20,8,55,Private
33,9,46,Private
36,9,50,Self-emp-not-inc
34,10,40,Local-gov
56,9,50,Private
32,11,23,Private
26,12,40,Private
49,13,40,Private
71,9,40,Private
19,10,15,Private
20,10,40,Private
42,9,35,Private
51,10,20,Private
38,10,40,Private
38,6,40,Private
35,13,25,Self-emp-not-inc
24,13,40,Local-gov
40,9,40,Private
21,9,35,Private
49,9,40,Private
